width,height,crop,class,fname,img_path,x1,y1,x2,y2,id,integer_label
640,640,Tomato,Tomato Septoria,1b5bcd3b-7e45-4b87-9096-e8f63e7376a9.jpg,data/detector/train/Tomato/1b5bcd3b-7e45-4b87-9096-e8f63e7376a9.jpg,388.23773,322.51465,413.40753,347.7254,20,19
640,640,Tomato,Tomato Early Blight,373d2ea1-31e8-4c0a-bc01-ed48901f1de0.jpg,data/detector/train/Tomato/373d2ea1-31e8-4c0a-bc01-ed48901f1de0.jpg,259.12527,289.68427,267.83643,300.79193,21,17
640,640,Corn,Corn Streak,99ae8f49-43b5-4fbd-bbfb-ab2fb69f11c2.jpg,data/detector/train/Corn/99ae8f49-43b5-4fbd-bbfb-ab2fb69f11c2.jpg,287.274,342.57764,362.33093,377.3059,22,4
640,640,Pepper,Pepper Bacterial Spot,9c31b116-baf3-4fad-a598-13b412f5b6f0.jpg,data/detector/train/Pepper/9c31b116-baf3-4fad-a598-13b412f5b6f0.jpg,391.93588,490.87677,397.12112,503.54883,23,9
640,640,Corn,Corn Common Rust,ee61e6c7-afd2-4e4b-9dea-ab0018588061.jpg,data/detector/train/Corn/ee61e6c7-afd2-4e4b-9dea-ab0018588061.jpg,398.73193,117.10567,640.0,555.2068,24,2
640,640,Tomato,Tomato Septoria,bca2e000-9cca-4328-9845-c081693e4249.jpg,data/detector/train/Tomato/bca2e000-9cca-4328-9845-c081693e4249.jpg,268.6651,270.57376,293.50897,290.3952,25,19
640,640,Tomato,Tomato Mosaic,18eab8f7-d297-44b7-ae43-9305ef7ffa7b.jpg,data/detector/train/Tomato/18eab8f7-d297-44b7-ae43-9305ef7ffa7b.jpg,173.64363,129.46136,269.88287,287.47366,26,23
640,640,Corn,Corn Cercospora Leaf Spot,50734ae5-017c-46d1-bded-dbd262561e52.jpg,data/detector/train/Corn/50734ae5-017c-46d1-bded-dbd262561e52.jpg,344.92072,503.26187,359.4762,529.72437,27,1
640,640,Tomato,Tomato Fusarium,23039513-ff79-4736-bf75-f2bd784fe226.jpg,data/detector/train/Tomato/23039513-ff79-4736-bf75-f2bd784fe226.jpg,196.4444,515.496,241.4519,591.0972,28,20
640,640,Tomato,Tomato Bacterial Spot,096ccf5b-8953-4cce-a9d4-dbe90adfcd9b.jpg,data/detector/train/Tomato/096ccf5b-8953-4cce-a9d4-dbe90adfcd9b.jpg,378.7138,309.32965,396.62866,330.55618,29,18
640,640,Pepper,Pepper Leaf Curl,e7aa694b-7ce4-4366-848c-6db4c835c3a5.jpg,data/detector/train/Pepper/e7aa694b-7ce4-4366-848c-6db4c835c3a5.jpg,476.44568,115.55645,526.1302,238.80194,30,6
640,640,Corn,Corn Common Rust,c5245c59-7398-406a-b924-75f0bd3f9adc.jpg,data/detector/train/Corn/c5245c59-7398-406a-b924-75f0bd3f9adc.jpg,259.39905,232.53107,313.96225,347.81055,31,2
640,640,Pepper,Pepper Late Blight,282177c1-a253-40ea-887e-9f6de3a33f1b.jpg,data/detector/train/Pepper/282177c1-a253-40ea-887e-9f6de3a33f1b.jpg,531.94147,0.0,584.45325,87.71695,32,14
640,640,Pepper,Pepper Bacterial Spot,6bf31496-3ec0-4002-9a70-c8297900d4fd.jpg,data/detector/train/Pepper/6bf31496-3ec0-4002-9a70-c8297900d4fd.jpg,235.5864,514.82697,251.63385,533.8276,33,9
640,640,Corn,Corn Cercospora Leaf Spot,17780e0b-3935-4254-be8f-349ebe962e34.jpg,data/detector/train/Corn/17780e0b-3935-4254-be8f-349ebe962e34.jpg,292.4328,392.51147,312.2812,432.69528,34,1
640,640,Corn,Corn Cercospora Leaf Spot,42f1b6c7-ebb8-4cf3-972b-9117b4ffcba0.jpg,data/detector/train/Corn/42f1b6c7-ebb8-4cf3-972b-9117b4ffcba0.jpg,211.275,354.2879,224.9483,376.83002,35,1
640,640,Tomato,Tomato Late Blight,ca031ffb-3aa7-403d-a038-4250a7dd4bb1.jpg,data/detector/train/Tomato/ca031ffb-3aa7-403d-a038-4250a7dd4bb1.jpg,295.66626,352.204,305.7173,369.076,36,16
640,640,Tomato,Tomato Late Blight,97228513-eae3-4184-ae7e-816428ab5e1a.jpg,data/detector/train/Tomato/97228513-eae3-4184-ae7e-816428ab5e1a.jpg,214.05898,67.52755,299.3764,167.5952,37,16
640,640,Corn,Corn Northern Leaf Blight,5cebca5b-f4fa-4f52-9ec2-04989cb30dad.jpg,data/detector/train/Corn/5cebca5b-f4fa-4f52-9ec2-04989cb30dad.jpg,46.97069,408.2001,92.01443,427.88507,38,5
640,640,Tomato,Tomato Fusarium,810be76c-0967-41c1-81a8-069bfa09cb87.jpg,data/detector/train/Tomato/810be76c-0967-41c1-81a8-069bfa09cb87.jpg,204.42337,317.69037,270.8283,405.93936,39,20
640,640,Pepper,Pepper Septoria,a47105fc-1cca-43bf-a48e-9497a10d524f.jpg,data/detector/train/Pepper/a47105fc-1cca-43bf-a48e-9497a10d524f.jpg,54.812172,361.49548,68.151764,385.39578,40,13
640,640,Pepper,Pepper Bacterial Spot,3d3dafcd-952a-48a7-8752-ec2f6060e979.jpg,data/detector/train/Pepper/3d3dafcd-952a-48a7-8752-ec2f6060e979.jpg,332.46274,392.3026,343.9912,417.91446,41,9
640,640,Pepper,Pepper Leaf Mosaic,2c0b7211-bff1-416f-9fe2-591b09b3a0e5.jpg,data/detector/train/Pepper/2c0b7211-bff1-416f-9fe2-591b09b3a0e5.jpg,251.92793,100.373474,310.246,171.25,42,10
640,640,Tomato,Tomato Late Blight,133d8a57-e325-4aaf-87cb-6f7d65725cc3.jpg,data/detector/train/Tomato/133d8a57-e325-4aaf-87cb-6f7d65725cc3.jpg,277.06177,536.2707,292.69153,581.25775,43,16
640,640,Pepper,Pepper Septoria,2b4eecab-5950-4bd7-aa56-47cc4eca5fcd.jpg,data/detector/train/Pepper/2b4eecab-5950-4bd7-aa56-47cc4eca5fcd.jpg,239.25621,233.27905,273.38657,266.265,44,13
640,640,Corn,Corn Healthy,f219885d-f1e5-49eb-8547-b7e28b5a9c09.jpg,data/detector/train/Corn/f219885d-f1e5-49eb-8547-b7e28b5a9c09.jpg,213.92143,147.48851,378.44244,443.47626,45,3
640,640,Tomato,Tomato Late Blight,a970e35b-5c2b-4d01-a665-a8432df325c3.jpg,data/detector/train/Tomato/a970e35b-5c2b-4d01-a665-a8432df325c3.jpg,386.57776,248.62975,416.16452,317.991,46,16
640,640,Pepper,Pepper Healthy,eb92d9e6-fdfc-4036-933e-63458aee076f.jpg,data/detector/train/Pepper/eb92d9e6-fdfc-4036-933e-63458aee076f.jpg,588.7637,165.37274,633.53827,261.2091,47,11
640,640,Pepper,Pepper Leaf Curl,d9c6fc9d-fa82-44ab-945c-d02c400e522a.jpg,data/detector/train/Pepper/d9c6fc9d-fa82-44ab-945c-d02c400e522a.jpg,319.71613,298.08307,345.05145,328.12036,48,6
640,640,Tomato,Tomato Healthy,61c1ae65-db31-4c1c-8468-8b34d701d1ce.jpg,data/detector/train/Tomato/61c1ae65-db31-4c1c-8468-8b34d701d1ce.jpg,216.7937,168.86179,242.76253,232.58893,49,22
640,640,Pepper,Pepper Leaf Mosaic,9afcda21-db50-48c8-983f-4eb6cdd7c498.jpg,data/detector/train/Pepper/9afcda21-db50-48c8-983f-4eb6cdd7c498.jpg,489.94867,230.7649,501.99176,274.39426,50,10
640,640,Corn,Corn Cercospora Leaf Spot,2e7107eb-c809-471d-9f34-5a5c40931060.jpg,data/detector/train/Corn/2e7107eb-c809-471d-9f34-5a5c40931060.jpg,281.01984,242.59842,296.4306,269.81104,51,1
640,640,Tomato,Tomato Septoria,9df354bc-95ef-4284-b01b-a3c69cf6449a.jpg,data/detector/train/Tomato/9df354bc-95ef-4284-b01b-a3c69cf6449a.jpg,387.1532,487.23068,397.43195,499.15985,52,19
640,640,Tomato,Tomato Septoria,2f118954-38d3-4b62-a6e5-5db9061810f6.jpg,data/detector/train/Tomato/2f118954-38d3-4b62-a6e5-5db9061810f6.jpg,232.39668,524.8322,241.6792,536.2701,53,19
640,640,Tomato,Tomato Septoria,0f43b9ee-9974-44a2-92a5-3c682818ddd2.jpg,data/detector/train/Tomato/0f43b9ee-9974-44a2-92a5-3c682818ddd2.jpg,291.65665,410.65128,307.38354,446.0596,54,19
640,640,Corn,Corn Streak,df574f12-9a5e-4f94-8e07-5b73ac5e37dd.jpg,data/detector/train/Corn/df574f12-9a5e-4f94-8e07-5b73ac5e37dd.jpg,89.32533,455.52386,144.65283,556.1846,55,4
640,640,Corn,Corn Healthy,8fc0b267-01fc-4f3d-bddd-5a103e06ff46.jpg,data/detector/train/Corn/8fc0b267-01fc-4f3d-bddd-5a103e06ff46.jpg,273.90765,161.2098,500.17917,580.68915,56,3
640,640,Corn,Corn Streak,3176ac05-5779-4ef4-9731-8ed3fa3a9a5e.jpg,data/detector/train/Corn/3176ac05-5779-4ef4-9731-8ed3fa3a9a5e.jpg,566.2883,399.64703,640.0,495.12546,57,4
640,640,Corn,Corn Healthy,a851e8d5-6695-4bde-a02e-2f1c3e6d6cbf.jpg,data/detector/train/Corn/a851e8d5-6695-4bde-a02e-2f1c3e6d6cbf.jpg,290.22742,199.43338,391.67468,492.48083,58,3
640,640,Pepper,Pepper Early Blight,15e0f8c9-f64e-4287-bf30-045649198f88.jpg,data/detector/train/Pepper/15e0f8c9-f64e-4287-bf30-045649198f88.jpg,279.25592,171.20316,365.0856,220.59134,59,15
640,640,Tomato,Tomato Septoria,1bd12ca9-ce4d-488e-95e3-bccdaa28d18b.jpg,data/detector/train/Tomato/1bd12ca9-ce4d-488e-95e3-bccdaa28d18b.jpg,400.7231,307.1969,428.01654,326.994,60,19
640,640,Tomato,Tomato Late Blight,340d3870-0ae4-43ce-9619-0adcfea86a82.jpg,data/detector/train/Tomato/340d3870-0ae4-43ce-9619-0adcfea86a82.jpg,272.24188,328.088,284.96997,362.024,61,16
640,640,Pepper,Pepper Fusarium,ec92074d-6479-46a6-94ea-3a9c92cbf3dd.jpg,data/detector/train/Pepper/ec92074d-6479-46a6-94ea-3a9c92cbf3dd.jpg,304.99402,368.3147,381.9229,431.78647,62,12
640,640,Pepper,Pepper Septoria,92f664e4-1a38-4a16-a5d4-25cf6152b494.jpg,data/detector/train/Pepper/92f664e4-1a38-4a16-a5d4-25cf6152b494.jpg,98.25319,223.47444,137.57138,261.9915,63,13
640,640,Pepper,Pepper Leaf Blight,5cd167b6-cc7c-4ec1-a4f6-dd3470af4aa0.jpg,data/detector/train/Pepper/5cd167b6-cc7c-4ec1-a4f6-dd3470af4aa0.jpg,387.13626,472.07648,404.28024,500.00256,64,8
640,640,Tomato,Tomato Late Blight,56916294-2f35-4404-9f0c-b8d7c051ff0b.jpg,data/detector/train/Tomato/56916294-2f35-4404-9f0c-b8d7c051ff0b.jpg,130.72502,254.53406,185.58038,320.52856,65,16
640,640,Corn,Corn Common Rust,a54b2bde-12db-4e57-9b75-578602bf74fe.jpg,data/detector/train/Corn/a54b2bde-12db-4e57-9b75-578602bf74fe.jpg,598.53894,35.75804,613.5355,76.9219,66,2
640,640,Corn,Corn Healthy,6301bf18-f881-4fd2-bd7d-dde7ea2db2e1.jpg,data/detector/train/Corn/6301bf18-f881-4fd2-bd7d-dde7ea2db2e1.jpg,332.12955,267.0597,415.93384,537.5651,67,3
640,640,Pepper,Pepper Leaf Blight,b8641e93-81c0-4636-ad22-b1010ed61bc3.jpg,data/detector/train/Pepper/b8641e93-81c0-4636-ad22-b1010ed61bc3.jpg,363.2984,477.66772,373.81653,492.4095,68,8
640,640,Tomato,Tomato Late Blight,5185d0f2-d26a-48f2-a1ce-cedacd0212d6.jpg,data/detector/train/Tomato/5185d0f2-d26a-48f2-a1ce-cedacd0212d6.jpg,300.1221,268.8602,329.99814,291.58066,69,16
640,640,Corn,Corn Healthy,d6303f77-54b3-4f0c-b07f-24fa1e6827bd.jpg,data/detector/train/Corn/d6303f77-54b3-4f0c-b07f-24fa1e6827bd.jpg,148.20123,357.22815,325.51346,495.42114,70,3
640,640,Tomato,Tomato Septoria,ddc4f4aa-abee-41ab-b007-678a9e8c464f.jpg,data/detector/train/Tomato/ddc4f4aa-abee-41ab-b007-678a9e8c464f.jpg,26.482965,296.1072,40.07682,317.0065,71,19
640,640,Tomato,Tomato Septoria,f4abbd82-c27d-47f1-a449-d5df11e67392.jpg,data/detector/train/Tomato/f4abbd82-c27d-47f1-a449-d5df11e67392.jpg,265.314,169.82144,281.06625,201.11284,72,19
640,640,Corn,Corn Streak,faafc45d-949a-4d3e-bfd1-6d781317c5e1.jpg,data/detector/train/Corn/faafc45d-949a-4d3e-bfd1-6d781317c5e1.jpg,266.43893,252.25156,327.72946,360.38303,73,4
640,640,Tomato,Tomato Septoria,30bdff7b-6654-49cf-9d6f-114913728ecd.jpg,data/detector/train/Tomato/30bdff7b-6654-49cf-9d6f-114913728ecd.jpg,184.61525,215.37784,209.4479,260.85403,74,19
640,640,Pepper,Pepper Leaf Curl,4ee24cf5-acf9-432c-87cc-d359a51a9970.jpg,data/detector/train/Pepper/4ee24cf5-acf9-432c-87cc-d359a51a9970.jpg,381.9249,207.91267,487.32028,405.1411,75,6
640,640,Pepper,Pepper Bacterial Spot,3af29201-1525-4ada-ad7a-75355dc97c71.jpg,data/detector/train/Pepper/3af29201-1525-4ada-ad7a-75355dc97c71.jpg,299.8531,328.8421,311.6447,349.2171,76,9
640,640,Tomato,Tomato Septoria,c990c8b0-543c-4d52-99ac-2fd6b066f038.jpg,data/detector/train/Tomato/c990c8b0-543c-4d52-99ac-2fd6b066f038.jpg,385.1018,236.6175,391.5597,243.0616,77,19
640,640,Tomato,Tomato Early Blight,11516efd-bbe0-449e-b25a-3c0766fd1f17.jpg,data/detector/train/Tomato/11516efd-bbe0-449e-b25a-3c0766fd1f17.jpg,41.754707,380.87793,63.35128,410.2649,78,17
640,640,Corn,Corn Cercospora Leaf Spot,ddf13a6d-09c5-4115-b537-8ef0a7b9afda.jpg,data/detector/train/Corn/ddf13a6d-09c5-4115-b537-8ef0a7b9afda.jpg,534.59344,345.46295,549.2703,370.15436,79,1
640,640,Pepper,Pepper Healthy,353d9a46-ed38-4d0d-acf5-76797bae352b.jpg,data/detector/train/Pepper/353d9a46-ed38-4d0d-acf5-76797bae352b.jpg,193.72205,466.53622,289.58667,615.1438,80,11
640,640,Tomato,Tomato Healthy,23be0d20-ba51-4030-b7ff-91e37b986b55.jpg,data/detector/train/Tomato/23be0d20-ba51-4030-b7ff-91e37b986b55.jpg,124.31693,75.96311,181.93208,185.81674,81,22
640,640,Corn,Corn Cercospora Leaf Spot,0c0ddee5-d139-4587-9c01-2872a52499bf.jpg,data/detector/train/Corn/0c0ddee5-d139-4587-9c01-2872a52499bf.jpg,554.1626,187.43828,570.1737,214.10493,82,1
640,640,Corn,Corn Streak,35c6dc85-73e4-4bba-bea3-2c4130383c07.jpg,data/detector/train/Corn/35c6dc85-73e4-4bba-bea3-2c4130383c07.jpg,454.43668,159.0425,569.2009,377.7794,83,4
640,640,Tomato,Tomato Leaf Curl,5c256c71-6daa-4529-b4ff-cf2673cbd65d.jpg,data/detector/train/Tomato/5c256c71-6daa-4529-b4ff-cf2673cbd65d.jpg,174.85162,464.92984,312.54697,607.29456,84,21
640,640,Tomato,Tomato Septoria,a6545759-9d52-4274-ac9d-b5808ba6531d.jpg,data/detector/train/Tomato/a6545759-9d52-4274-ac9d-b5808ba6531d.jpg,196.76471,301.94672,205.50043,313.43384,85,19
640,640,Tomato,Tomato Septoria,ae23f4d5-5f2e-4804-b302-3a20c1eef05f.jpg,data/detector/train/Tomato/ae23f4d5-5f2e-4804-b302-3a20c1eef05f.jpg,313.97446,129.90982,324.7727,142.95592,86,19
640,640,Tomato,Tomato Bacterial Spot,f723d456-12b6-43f3-a4fb-d119add2beae.jpg,data/detector/train/Tomato/f723d456-12b6-43f3-a4fb-d119add2beae.jpg,274.7333,490.86926,288.38657,512.72797,87,18
640,640,Corn,Corn Cercospora Leaf Spot,5bfacffa-72bc-410c-a482-8ac78582ccc1.jpg,data/detector/train/Corn/5bfacffa-72bc-410c-a482-8ac78582ccc1.jpg,399.614,395.45178,418.1392,428.7749,88,1
640,640,Corn,Corn Northern Leaf Blight,3c7a136c-688e-4e93-a9e8-a93ddbf236cc.jpg,data/detector/train/Corn/3c7a136c-688e-4e93-a9e8-a93ddbf236cc.jpg,86.37336,362.81723,111.36026,383.83878,89,5
640,640,Corn,Corn Healthy,b4aeb7f9-ab25-4632-94cc-d66e69ffd0fa.jpg,data/detector/train/Corn/b4aeb7f9-ab25-4632-94cc-d66e69ffd0fa.jpg,266.85046,317.0444,342.2743,480.71976,90,3
640,640,Tomato,Tomato Late Blight,27afc5d6-9d4c-40b7-983c-2387b0938cdc.jpg,data/detector/train/Tomato/27afc5d6-9d4c-40b7-983c-2387b0938cdc.jpg,263.63132,210.07108,360.61285,274.0762,91,16
640,640,Pepper,Pepper Cercospora,08986fe5-78ca-4a1d-8c33-b8c7ebb805ea.jpg,data/detector/train/Pepper/08986fe5-78ca-4a1d-8c33-b8c7ebb805ea.jpg,394.98935,406.75452,412.01352,422.83014,92,7
640,640,Tomato,Tomato Septoria,7d659d0c-5732-4f8e-b07e-80c05eae6d73.jpg,data/detector/train/Tomato/7d659d0c-5732-4f8e-b07e-80c05eae6d73.jpg,275.84113,375.89288,286.30954,387.8396,93,19
640,640,Tomato,Tomato Healthy,474cbc89-7186-41f5-acf3-09ed9f59f4c0.jpg,data/detector/train/Tomato/474cbc89-7186-41f5-acf3-09ed9f59f4c0.jpg,117.10188,259.6136,198.93639,361.613,94,22
640,640,Pepper,Pepper Septoria,b3e4555e-a9f1-4a7b-95ad-414fa86e846b.jpg,data/detector/train/Pepper/b3e4555e-a9f1-4a7b-95ad-414fa86e846b.jpg,293.8613,321.8323,306.12146,335.7505,95,13
640,640,Tomato,Tomato Late Blight,6edf18e1-b57b-4723-a16e-84c27a3ee1a4.jpg,data/detector/train/Tomato/6edf18e1-b57b-4723-a16e-84c27a3ee1a4.jpg,384.13974,306.16232,407.41174,327.37476,96,16
640,640,Tomato,Tomato Healthy,0a9ad9c7-a930-4412-9c46-23776c5a4146.jpg,data/detector/train/Tomato/0a9ad9c7-a930-4412-9c46-23776c5a4146.jpg,387.68033,214.56161,434.68634,263.35922,97,22
640,640,Pepper,Pepper Late Blight,e50f9987-4d40-4fde-9039-c3323ed61563.jpg,data/detector/train/Pepper/e50f9987-4d40-4fde-9039-c3323ed61563.jpg,148.87679,412.71545,181.74681,435.9369,98,14
640,640,Corn,Corn Cercospora Leaf Spot,bdeae4df-9ab6-4fa7-a13e-3366c9d43b44.jpg,data/detector/train/Corn/bdeae4df-9ab6-4fa7-a13e-3366c9d43b44.jpg,436.034,82.34646,465.04248,130.72441,99,1
640,640,Tomato,Tomato Late Blight,0754d23c-04ee-4d51-bd23-fb200ab8562e.jpg,data/detector/train/Tomato/0754d23c-04ee-4d51-bd23-fb200ab8562e.jpg,191.80692,506.13724,217.01352,545.17035,100,16
640,640,Corn,Corn Streak,79e31cd1-eaaa-487b-b5a3-f6486638b2a4.jpg,data/detector/train/Corn/79e31cd1-eaaa-487b-b5a3-f6486638b2a4.jpg,524.7511,151.80734,620.3231,230.0553,101,4
640,640,Corn,Corn Common Rust,54d6f06a-e6c4-403c-b921-5f4900af63b1.jpg,data/detector/train/Corn/54d6f06a-e6c4-403c-b921-5f4900af63b1.jpg,464.01105,290.58194,610.88904,430.7351,102,2
640,640,Tomato,Tomato Septoria,405558ab-0a00-46af-b13c-c4cb6b38dfec.jpg,data/detector/train/Tomato/405558ab-0a00-46af-b13c-c4cb6b38dfec.jpg,314.72482,307.3068,363.31772,339.44086,103,19
640,640,Tomato,Tomato Septoria,8531ab51-db71-4968-bf5c-7b06a71da65d.jpg,data/detector/train/Tomato/8531ab51-db71-4968-bf5c-7b06a71da65d.jpg,321.5167,415.2254,351.39157,439.839,104,19
640,640,Tomato,Tomato Healthy,7b4cb3d7-de43-415f-a65e-1fa215e03822.jpg,data/detector/train/Tomato/7b4cb3d7-de43-415f-a65e-1fa215e03822.jpg,270.7175,365.96942,373.48422,433.28906,105,22
640,640,Pepper,Pepper Bacterial Spot,71b8b3d4-b1a3-4699-8495-86fdc693c5a1.jpg,data/detector/train/Pepper/71b8b3d4-b1a3-4699-8495-86fdc693c5a1.jpg,426.187,209.28053,433.85785,223.00723,106,9
640,640,Tomato,Tomato Healthy,9ec502d8-939f-4332-b011-8750289d6159.jpg,data/detector/train/Tomato/9ec502d8-939f-4332-b011-8750289d6159.jpg,243.95663,251.14581,277.74222,291.4761,107,22
640,640,Corn,Corn Cercospora Leaf Spot,84840731-6457-4c25-b435-e21921692a2b.jpg,data/detector/train/Corn/84840731-6457-4c25-b435-e21921692a2b.jpg,356.45,404.4565,372.9979,432.2826,108,1
640,640,Tomato,Tomato Early Blight,4bfd0b20-bd74-469b-a20f-80e8c3f72655.jpg,data/detector/train/Tomato/4bfd0b20-bd74-469b-a20f-80e8c3f72655.jpg,296.27356,277.68414,334.30853,343.90012,109,17
640,640,Pepper,Pepper Healthy,88b5e5d5-9fc6-4720-80c5-a2ba5811e4e1.jpg,data/detector/train/Pepper/88b5e5d5-9fc6-4720-80c5-a2ba5811e4e1.jpg,139.379,39.821617,205.51917,142.12193,110,11
640,640,Pepper,Pepper Cercospora,8515fed9-553a-42d3-a7c1-e88d9c907cba.jpg,data/detector/train/Pepper/8515fed9-553a-42d3-a7c1-e88d9c907cba.jpg,306.2719,323.0033,319.6842,347.36188,111,7
640,640,Pepper,Pepper Septoria,2f6a4d57-29f9-4cec-bd3f-9d01ffa6ac41.jpg,data/detector/train/Pepper/2f6a4d57-29f9-4cec-bd3f-9d01ffa6ac41.jpg,273.07574,276.60715,288.37042,298.64755,112,13
640,640,Tomato,Tomato Healthy,3aabd38e-6ce6-4cb5-8f4a-3d0d1b10734e.jpg,data/detector/train/Tomato/3aabd38e-6ce6-4cb5-8f4a-3d0d1b10734e.jpg,361.03043,192.61417,401.18655,250.30444,113,22
640,640,Tomato,Tomato Septoria,43de7a21-c315-478f-a234-cf8a66295cd5.jpg,data/detector/train/Tomato/43de7a21-c315-478f-a234-cf8a66295cd5.jpg,205.6409,192.59367,218.64575,212.92154,114,19
640,640,Pepper,Pepper Bacterial Spot,b07a8350-62b1-4c74-b29c-4555324e4ac5.jpg,data/detector/train/Pepper/b07a8350-62b1-4c74-b29c-4555324e4ac5.jpg,380.7947,313.16028,388.89377,332.26303,115,9
640,640,Pepper,Pepper Septoria,ffdc9989-3e2b-4f8e-931b-7b3cb7e5721b.jpg,data/detector/train/Pepper/ffdc9989-3e2b-4f8e-931b-7b3cb7e5721b.jpg,345.24228,421.2776,385.64987,488.90533,116,13
640,640,Corn,Corn Healthy,62156c7d-28f7-4387-addc-7c30b9234ec9.jpg,data/detector/train/Corn/62156c7d-28f7-4387-addc-7c30b9234ec9.jpg,217.45004,249.41806,362.56378,398.39206,117,3
